source,topic,stance,text,candidate_pramana,candidate_reason,final_pramana,strength_label,reviewed
IBM_ArgKP,Assisted suicide should be a criminal offence,oppose,"if a patient is suffering with cancer or other painful conditions, they should have a right to end their suffering",Anumana,No heuristic cue matched; default to Anumana (inferential argumentative span),Anumana,moderate,yes
IBM_ArgKP,Assisted suicide should be a criminal offence,support,assisted suicide should be a criminal offence because killing someone is wrong even if they want you to do it,Anumana,Matched Anumana cues: because,Anumana,strong,yes
IBM_ArgKP,Assisted suicide should be a criminal offence,oppose,assisted suicide shouldn't be a criminal offence because it allows the patient to have control over their final decisions,Anumana,Matched Anumana cues: because,Anumana,moderate,yes
IBM_ArgKP,We should subsidize space exploration,support,"we must continue to support space exploration economically, we must always have vision to the future and see better things",Anumana,No heuristic cue matched; default to Anumana (inferential argumentative span),Anumana,moderate,yes
IBM_ArgKP,We should subsidize space exploration,oppose,space exploration is not yielding anything useful to society and should not be subsidized.,Anumana,No heuristic cue matched; default to Anumana (inferential argumentative span),Anumana,moderate,yes
IBM_ArgKP,We should subsidize space exploration,support,"space exploration can provide valuable scientific information, and should be subsidized to ensure its continuation",Anumana,No heuristic cue matched; default to Anumana (inferential argumentative span),Anumana,moderate,yes
IBM_ArgKP,We should subsidize space exploration,oppose,"in times of austerity, no government can afford the costly exercise of subsidising space exploration.",Shabda,Matched Shabda cues: government,Shabda,moderate,yes
IBM_ArgKP,We should subsidize space exploration,support,we should subsidize space exploration because maybe there are things in space that could help the world on earth,Anumana,Matched Anumana cues: because,Anumana,moderate,yes
IBM_ArgKP,We should subsidize space exploration,oppose,"space exploration is an expenditure so esoteric, it does not justify its hefty cost to the public.",Anumana,No heuristic cue matched; default to Anumana (inferential argumentative span),Anumana,moderate,yes
IBM_ArgKP,We should subsidize space exploration,support,space exploration provides the basis for scientific development in many ways and should be subsidized,Anumana,No heuristic cue matched; default to Anumana (inferential argumentative span),Anumana,moderate,yes
IBM_ArgKP,We should subsidize space exploration,oppose,subsidizing space exploration is extremely expensive and takes money away from projects that need it now.,Anumana,No heuristic cue matched; default to Anumana (inferential argumentative span),Anumana,moderate,yes
IBM_ArgKP,We should subsidize space exploration,support,space exploration is necessary as we continue to make our earth more and more uninhabitable.,Anumana,No heuristic cue matched; default to Anumana (inferential argumentative span),Anumana,moderate,yes
IBM_ArgKP,We should subsidize space exploration,oppose,subsidize space exploration is waste of money and such a money should be invested in people.,Anumana,No heuristic cue matched; default to Anumana (inferential argumentative span),Anumana,moderate,yes
IBM_ArgKP,We should subsidize space exploration,support,we should subsidize space exploration because they could find things that are needed to make the world a better place,Anumana,Matched Anumana cues: because,Anumana,strong,yes
IBM_ArgKP,We should subsidize space exploration,oppose,space exploration costs too much money that could be spent on better thing such as helping the poor in society.,Anumana,No heuristic cue matched; default to Anumana (inferential argumentative span),Anumana,moderate,yes
IBM_ArgKP,We should subsidize space exploration,support,space exploration should be subsidized as it brings innovation and scientific development,Anumana,No heuristic cue matched; default to Anumana (inferential argumentative span),Anumana,moderate,yes
IBM_ArgKP,We should subsidize space exploration,oppose,space exploration is very costly and the money could be spent elsewhere for something more beneficial for the society,Anumana,No heuristic cue matched; default to Anumana (inferential argumentative span),Anumana,moderate,yes
IBM_ArgKP,We should end racial profiling,support,"too many innocent people are stopped, humiliated and inconvenienced, simply because of their race or ethnicity.",Anumana,Matched Anumana cues: because,Anumana,moderate,yes
IBM_ArgKP,We should end racial profiling,oppose,racial profiling is useful to monitor what is happening in society and so we should keep it.,Anumana,No heuristic cue matched; default to Anumana (inferential argumentative span),Anumana,moderate,yes
IBM_ArgKP,We should end racial profiling,support,racial profiling has been used to target minority groups that are often victims of police brutality and harrassment.,Anumana,No heuristic cue matched; default to Anumana (inferential argumentative span),Anumana,moderate,yes
IBM_ArgKP,We should end racial profiling,oppose,racial profiling is efficient and lets the cops focus on those most likely to commit a crime,Anumana,Matched Anumana cues: likely,Anumana,moderate,yes
IBM_ArgKP,We should end racial profiling,support,we should end racial profiling because all people are created equal no matter the color of their skin,Anumana,Matched Anumana cues: because,Anumana,moderate,yes
IBM_ArgKP,We should end racial profiling,oppose,"certain races and ethnic groups commit more crimes than others, so it makes sense to scrutinize them more closely.",Anumana,No heuristic cue matched; default to Anumana (inferential argumentative span),Anumana,moderate,yes
IBM_ArgKP,We should end racial profiling,support,"racial profiling distracts police from using actual evidence to catch criminals, as they are focused on skin color instead",Pratyaksha,Matched Pratyaksha cues: evidence,Pratyaksha,strong,yes
IBM_ArgKP,We should end racial profiling,oppose,racial profiling has been shown to be an effective tool in crime prevention and therefore we should allow it to continue.,Anumana,Matched Anumana cues: therefore,Anumana,strong,yes
IBM_ArgKP,We should end racial profiling,support,"racial profiling discriminates against people of color based solely on their appearance, not merit",Anumana,No heuristic cue matched; default to Anumana (inferential argumentative span),Anumana,moderate,yes
IBM_ArgKP,We should end racial profiling,oppose,we should not end racial profiling since it is still useful and of course most blacks commit all the crimes.,Anumana,No heuristic cue matched; default to Anumana (inferential argumentative span),Anumana,strong,yes
IBM_ArgKP,We should end racial profiling,support,racial profiling is a preconceived idea of people that views an entire race as criminal,Anumana,No heuristic cue matched; default to Anumana (inferential argumentative span),Anumana,moderate,yes
IBM_ArgKP,We should end racial profiling,oppose,we should not end racial profiling because it lets would-be criminals know that they are being watched.,Anumana,Matched Anumana cues: because,Anumana,moderate,yes
IBM_ArgKP,We should end racial profiling,support,racial profiling is more likely to target innocent people who have the same race as a single guilty person.,Anumana,Matched Anumana cues: likely,Anumana,moderate,yes
IBM_ArgKP,We should end racial profiling,oppose,some groups of people are more prone to crime than others and this helps police get more criminals off the streets.,Anumana,No heuristic cue matched; default to Anumana (inferential argumentative span),Anumana,moderate,yes
IBM_ArgKP,Social media platforms should be regulated by the government,support,"Yes, it is necessary to avoid junk content that causes so much damage to children's minds",Anumana,Matched Anumana cues: causes,Anumana,moderate,yes
IBM_ArgKP,Social media platforms should be regulated by the government,oppose,"With regulation, innovation dries up. But so also does the potential for exploitation.",Anumana,No heuristic cue matched; default to Anumana (inferential argumentative span),Anumana,moderate,yes
IBM_ArgKP,Social media platforms should be regulated by the government,support,Social media platforms should be regulated by the government to make sure everyone's posts meet the community standards.,Shabda,Matched Shabda cues: government,Shabda,moderate,yes
IBM_ArgKP,Social media platforms should be regulated by the government,oppose,"they must stop wanting to regulate everything, there are rights that cannot be violated such as freedom of expression",Anumana,No heuristic cue matched; default to Anumana (inferential argumentative span),Anumana,moderate,yes
IBM_ArgKP,Social media platforms should be regulated by the government,support,platforms should be controlled by the government as many conspiracy theories can be made,Shabda,Matched Shabda cues: government,Shabda,moderate,yes
IBM_ArgKP,Social media platforms should be regulated by the government,oppose,they souldn't be regulated because they just offer a platform for people to communicate and share ideas and thoughts.,Anumana,Matched Anumana cues: because,Anumana,moderate,yes
IBM_ArgKP,Social media platforms should be regulated by the government,support,Social media measures can reduce the activities of malicious people who use the networks for selfish purposes.,Anumana,No heuristic cue matched; default to Anumana (inferential argumentative span),Anumana,moderate,yes
IBM_ArgKP,Social media platforms should be regulated by the government,oppose,Social media platforms should not be regulated by the government because crimes can't be committed on the internet,Shabda,Matched Shabda cues: government,Shabda,strong,yes
IBM_ArgKP,Social media platforms should be regulated by the government,support,Social media platforms ought to be regulated by the government to stop the crimes of blackmailing.,Shabda,Matched Shabda cues: government,Shabda,moderate,yes
IBM_ArgKP,Social media platforms should be regulated by the government,oppose,Social media platforms should not be regulated by the government because everyone has the freedom to express his opinion,Shabda,Matched Shabda cues: government,Shabda,strong,yes
IBM_ArgKP,Social media platforms should be regulated by the government,support,Social media platforms should be regulated by the government to prevent criminals from affecting people minds.,Shabda,Matched Shabda cues: government,Shabda,strong,yes
IBM_ArgKP,Social media platforms should be regulated by the government,oppose,"They should not have any type of control in social networks, everyone is free to express what they want.",Anumana,No heuristic cue matched; default to Anumana (inferential argumentative span),Anumana,moderate,yes
IBM_ArgKP,Social media platforms should be regulated by the government,support,"The social media platform must be regulated by the government, to prevent hateful content, violence among others",Shabda,Matched Shabda cues: government,Shabda,strong,yes
IBM_ArgKP,Social media platforms should be regulated by the government,oppose,Social media platform should not be regulated out of respect for freedom of expression,Anumana,No heuristic cue matched; default to Anumana (inferential argumentative span),Anumana,moderate,yes
IBM_ArgKP,The USA is a good country to live in,support,It is a developed country where we can find various opportunities for the development of our lives,Anumana,No heuristic cue matched; default to Anumana (inferential argumentative span),Anumana,moderate,yes
IBM_ArgKP,The USA is a good country to live in,oppose,it doesn`t have free healthcare and it has a lot of shootings and racist systems in place.,Anumana,No heuristic cue matched; default to Anumana (inferential argumentative span),Anumana,moderate,yes
IBM_ArgKP,The USA is a good country to live in,support,"Yes, it is a country with many possibilities of getting ahead due to all the job opportunities it offers.",Anumana,No heuristic cue matched; default to Anumana (inferential argumentative span),Anumana,moderate,yes
IBM_ArgKP,The USA is a good country to live in,oppose,The USA is a very capitalist country; it does not provide universal health care or education for its citizens.,Anumana,No heuristic cue matched; default to Anumana (inferential argumentative span),Anumana,moderate,yes
IBM_ArgKP,The USA is a good country to live in,support,"Excellent, living in the United States is the goal of many people in the world. Top N ° 1",Anumana,No heuristic cue matched; default to Anumana (inferential argumentative span),Anumana,moderate,yes
IBM_ArgKP,The USA is a good country to live in,oppose,the USA is not a good country to live in because it fails to provide affordable healthcare to all its citizens.,Anumana,Matched Anumana cues: because,Anumana,strong,yes
IBM_ArgKP,The USA is a good country to live in,support,"In fact, the United States is the best part of the world to live since it is the American dream",Anumana,No heuristic cue matched; default to Anumana (inferential argumentative span),Anumana,strong,yes
IBM_ArgKP,The USA is a good country to live in,oppose,"I'm afraid there are some worries, because of the racism there, and that strangers might not get the same good treatment",Anumana,Matched Anumana cues: because,Anumana,strong,yes
IBM_ArgKP,The USA is a good country to live in,support,USA as a world power is still the American dream but this brings many people in need to emigrate.,Anumana,No heuristic cue matched; default to Anumana (inferential argumentative span),Anumana,moderate,yes
IBM_ArgKP,The USA is a good country to live in,oppose,The USA is not a good country to live in because some people don't respect the immigrants,Anumana,Matched Anumana cues: because,Anumana,moderate,yes
IBM_ArgKP,The USA is a good country to live in,support,"The United States is the country with the best economic development in the world, therefore it is the best country to live",Anumana,Matched Anumana cues: therefore,Anumana,strong,yes
IBM_ArgKP,The USA is a good country to live in,oppose,in the USA the health system is very expensive and discriminates against the poor population,Anumana,No heuristic cue matched; default to Anumana (inferential argumentative span),Anumana,moderate,yes
IBM_ArgKP,The USA is a good country to live in,support,USA is the American dream for being the world power where all technologies are at their cusp equal their opportunities,Anumana,No heuristic cue matched; default to Anumana (inferential argumentative span),Anumana,moderate,yes
IBM_ArgKP,The USA is a good country to live in,oppose,still in some states there are many robberies and other crimes that involve innocent people,Anumana,No heuristic cue matched; default to Anumana (inferential argumentative span),Anumana,moderate,yes
IBM_ArgKP,The vow of celibacy should be abandoned,support,"the vow of celibacy is antiquated and obsolete in today's world, therefore it should be abandoned.",Anumana,Matched Anumana cues: therefore,Anumana,moderate,yes
IBM_ArgKP,The vow of celibacy should be abandoned,oppose,"the vow of celibacy symbolizes a priest or nun's commitment to their calling, and is an important show of faith.",Anumana,No heuristic cue matched; default to Anumana (inferential argumentative span),Anumana,moderate,yes
IBM_ArgKP,The vow of celibacy should be abandoned,support,i think the vow of celibacy should abandoned because the group of millenials and beyond is never going to follow it.,Anumana,Matched Anumana cues: because,Anumana,strong,yes
IBM_ArgKP,The vow of celibacy should be abandoned,oppose,the vow of celibacy shouldn't be abandoned because it is sacred to become a priests and it follows the way of the bible,Anumana,Matched Anumana cues: because,Anumana,strong,yes
IBM_ArgKP,The vow of celibacy should be abandoned,support,the vow of celibacy is not necessary in this day and age as it is more widely accepted.,Anumana,No heuristic cue matched; default to Anumana (inferential argumentative span),Anumana,moderate,yes
IBM_ArgKP,The vow of celibacy should be abandoned,oppose,the vow of celibacy should be promoted as it brings the sense of self control and purity to a person's soul.,Anumana,No heuristic cue matched; default to Anumana (inferential argumentative span),Anumana,moderate,yes
IBM_ArgKP,The vow of celibacy should be abandoned,support,"it needs to be brought up to the current time and be abandoned, they have the same desires as everyone else",Anumana,No heuristic cue matched; default to Anumana (inferential argumentative span),Anumana,moderate,yes
IBM_ArgKP,The vow of celibacy should be abandoned,oppose,we should not abandon the vow of celibacy because it is a centuries old custom that is seen as sacred and holy.,Anumana,Matched Anumana cues: because,Anumana,strong,yes
IBM_ArgKP,The vow of celibacy should be abandoned,support,the vow of celibacy does not have any bearing on whether a clergy member will be good at their job or not.,Anumana,No heuristic cue matched; default to Anumana (inferential argumentative span),Anumana,moderate,yes
IBM_ArgKP,The vow of celibacy should be abandoned,oppose,When someone becomes a nun or priest they should wholly devote themselves to God only.,Anumana,No heuristic cue matched; default to Anumana (inferential argumentative span),Anumana,moderate,yes
IBM_ArgKP,The vow of celibacy should be abandoned,support,Celibacy puts undue pressure on priests and leads to secret homosexuality and pedophilia and should be stopped.,Anumana,No heuristic cue matched; default to Anumana (inferential argumentative span),Anumana,moderate,yes
IBM_ArgKP,The vow of celibacy should be abandoned,oppose,"it is a proper choice of each person who chooses celibacy, so i do not think that it should be abandoned by demand",Anumana,No heuristic cue matched; default to Anumana (inferential argumentative span),Anumana,moderate,yes
IBM_ArgKP,The vow of celibacy should be abandoned,support,"with the many number of sexual abuse cases out there, the vow of celibacy has already been broken.",Anumana,No heuristic cue matched; default to Anumana (inferential argumentative span),Anumana,moderate,yes
IBM_ArgKP,The vow of celibacy should be abandoned,oppose,being celibate is a huge sacrifice and so is a good way of measuring how much someone will sacrifice for their faith.,Anumana,No heuristic cue matched; default to Anumana (inferential argumentative span),Anumana,moderate,yes
IBM_ArgKP,We should abolish the three-strikes laws,support,the three-strikes law is unfair to those individuals who did not commit a heinous crime.,Anumana,No heuristic cue matched; default to Anumana (inferential argumentative span),Anumana,moderate,yes
IBM_ArgKP,We should abolish the three-strikes laws,oppose,three-strikes laws can help keep the violent and unruly off of the streets of regular society.,Anumana,No heuristic cue matched; default to Anumana (inferential argumentative span),Anumana,moderate,yes
IBM_ArgKP,We should abolish the three-strikes laws,support,"one effect of mandatory sentencing, and of three-strikes laws in particular, is the rapid growth of the prison population",Anumana,No heuristic cue matched; default to Anumana (inferential argumentative span),Anumana,moderate,yes
IBM_ArgKP,We should abolish the three-strikes laws,oppose,the three strikes law does a great deal to inhibit the urge to commit criminal behaviors.,Anumana,No heuristic cue matched; default to Anumana (inferential argumentative span),Anumana,moderate,yes
IBM_ArgKP,We should abolish the three-strikes laws,support,"three strikes laws have not decreased the number of crimes being committed, so they have no purpose.",Anumana,No heuristic cue matched; default to Anumana (inferential argumentative span),Anumana,moderate,yes
IBM_ArgKP,We should abolish the three-strikes laws,oppose,three strike laws can help lower crimes because they know they will get more jail time for repeated offenses,Anumana,Matched Anumana cues: because,Anumana,moderate,yes
IBM_ArgKP,We should abolish the three-strikes laws,support,three strikes laws lack nuance and fail to evaluate circumstances around crimes committed.,Anumana,No heuristic cue matched; default to Anumana (inferential argumentative span),Anumana,moderate,yes
IBM_ArgKP,We should abolish the three-strikes laws,oppose,the three-strikes law works just the way it should and puts away those that deserve to do time for repeat offenses,Anumana,No heuristic cue matched; default to Anumana (inferential argumentative span),Anumana,moderate,yes
IBM_ArgKP,We should abolish the three-strikes laws,support,sometimes people make mistakes in their life. to put an arbitrary number such as three strikes is not fair.,Anumana,No heuristic cue matched; default to Anumana (inferential argumentative span),Anumana,moderate,yes
IBM_ArgKP,We should abolish the three-strikes laws,oppose,three strikes laws make people less likely to be repeat offenders due to harsher punishments.,Anumana,Matched Anumana cues: likely,Anumana,moderate,yes
IBM_ArgKP,We should abolish the three-strikes laws,support,three strikes laws put people in jail for long periods despite committing only minor offenses.,Anumana,No heuristic cue matched; default to Anumana (inferential argumentative span),Anumana,moderate,yes
IBM_ArgKP,We should abolish the three-strikes laws,oppose,"the three-strike law acts as a very effective deterent to crime, and keeps down the prison population.",Anumana,No heuristic cue matched; default to Anumana (inferential argumentative span),Anumana,moderate,yes
IBM_ArgKP,We should abolish the three-strikes laws,support,this law is unfair to people committing small offenses that do not deserve to be put away for life.,Anumana,No heuristic cue matched; default to Anumana (inferential argumentative span),Anumana,moderate,yes
IBM_ArgKP,We should abolish the three-strikes laws,oppose,"the three strikes law will scare a felon into not committing a second, or third, offense, to avoid a life sentence.",Anumana,No heuristic cue matched; default to Anumana (inferential argumentative span),Anumana,moderate,yes
IBM_ArgKP,We should adopt a zero-tolerance policy in schools,support,zero tolerance will improve educational standards and behaviour leading to better learning outcomes.,Anumana,No heuristic cue matched; default to Anumana (inferential argumentative span),Anumana,moderate,yes
IBM_ArgKP,We should adopt a zero-tolerance policy in schools,oppose,it has been shown that children are at a higher risk of dropping out of school if there is a zero-tolerance policy in place,Anumana,No heuristic cue matched; default to Anumana (inferential argumentative span),Anumana,moderate,yes
IBM_ArgKP,We should adopt a zero-tolerance policy in schools,support,zero tolerance policies enforce fair punishment for everyone by treating all offenses the same way,Anumana,No heuristic cue matched; default to Anumana (inferential argumentative span),Anumana,moderate,yes
IBM_ArgKP,We should adopt a zero-tolerance policy in schools,oppose,students who are suspended will loose out on classes and might fail exams or even drop out of school as a result.,Anumana,No heuristic cue matched; default to Anumana (inferential argumentative span),Anumana,moderate,yes
IBM_ArgKP,We should adopt a zero-tolerance policy in schools,support,we should adopt a zero-tolerance policy because it will keep kids disciplined and the schools will be safer,Anumana,Matched Anumana cues: because,Anumana,moderate,yes
IBM_ArgKP,We should adopt a zero-tolerance policy in schools,oppose,we should not adopt a zero-tolerance policy in schools because some of the teachers would misuse the policy,Anumana,Matched Anumana cues: because,Anumana,moderate,yes
IBM_ArgKP,We should adopt a zero-tolerance policy in schools,support,we should adopt a zero-tolerance policy in schools because it should be a safe haven for children to learn in,Anumana,Matched Anumana cues: because,Anumana,strong,yes
IBM_ArgKP,We should adopt a zero-tolerance policy in schools,oppose,a zero-tolerance policy gives administrators no leeway if a student commits a less than serious crime.,Anumana,No heuristic cue matched; default to Anumana (inferential argumentative span),Anumana,moderate,yes
IBM_ArgKP,We should adopt a zero-tolerance policy in schools,support,zero tolerance policies in schools make them a safer and more disciplined place because disruptive students are removed,Anumana,Matched Anumana cues: because,Anumana,moderate,yes
IBM_ArgKP,We should adopt a zero-tolerance policy in schools,oppose,everyone makes mistakes and should be given a second chance which zero-tolerance policies will not allow.,Anumana,No heuristic cue matched; default to Anumana (inferential argumentative span),Anumana,moderate,yes
IBM_ArgKP,We should adopt a zero-tolerance policy in schools,support,"children are losing their respect for authority at an alarming rate, this is the only way we can halt that decline",Shabda,Matched Shabda cues: authority,Shabda,moderate,yes
IBM_ArgKP,We should adopt a zero-tolerance policy in schools,oppose,zero tolerance stifles young people from expressing themselves and learning from their mistakes.,Anumana,No heuristic cue matched; default to Anumana (inferential argumentative span),Anumana,moderate,yes
IBM_ArgKP,We should adopt a zero-tolerance policy in schools,support,the adoption of zero tolerance has effective in keeping bullying in check and all sorts of academic misconduct.,Anumana,No heuristic cue matched; default to Anumana (inferential argumentative span),Shabda,moderate,yes
IBM_ArgKP,We should adopt a zero-tolerance policy in schools,oppose,"these situations need to be handled on a case by case basis because many times, the culprit is not really a threat.",Anumana,Matched Anumana cues: because,Anumana,strong,yes
IBM_ArgKP,We should adopt atheism,support,atheism is the most rational outcome for our society after too many religions have ruined our lives,Anumana,No heuristic cue matched; default to Anumana (inferential argumentative span),Anumana,moderate,yes
IBM_ArgKP,We should adopt atheism,oppose,Adopting atheism takes away the freedom of worship that people are promised in this country.,Anumana,No heuristic cue matched; default to Anumana (inferential argumentative span),Anumana,moderate,yes
IBM_ArgKP,We should adopt atheism,support,Atheism is likely the correct conclusion with all the horrible things that happen in this world,Anumana,Matched Anumana cues: likely,Anumana,moderate,yes
IBM_ArgKP,We should adopt atheism,oppose,more people believe in god than don't so adopting atheism is not in line with what a majority of people believe.,Anumana,No heuristic cue matched; default to Anumana (inferential argumentative span),Anumana,moderate,yes
IBM_ArgKP,We should adopt atheism,support,"major wars have never fought over atheism, but history is full of bloody battles over religion.",Anumana,No heuristic cue matched; default to Anumana (inferential argumentative span),Anumana,moderate,yes
IBM_ArgKP,We should adopt atheism,oppose,atheism can lead to amoral behavior as there is no code of ethics or religious guidance to live by,Anumana,No heuristic cue matched; default to Anumana (inferential argumentative span),Anumana,moderate,yes
IBM_ArgKP,We should adopt atheism,support,in the interest of world peace we should adopt atheism and would then avoid religious wars,Anumana,No heuristic cue matched; default to Anumana (inferential argumentative span),Anumana,moderate,yes
IBM_ArgKP,We should adopt atheism,oppose,"adopting one religion or another is a free choice of each human being, each person adapts the belief they want and knows",Anumana,No heuristic cue matched; default to Anumana (inferential argumentative span),Anumana,moderate,yes
IBM_ArgKP,We should adopt atheism,support,religion has been the cause of countless wars so adopting atheism would put a stop to religion based conflict.,Anumana,No heuristic cue matched; default to Anumana (inferential argumentative span),Anumana,moderate,yes
IBM_ArgKP,We should adopt atheism,oppose,atheism should not be adopted because a world without a god is a world headed for destruction,Anumana,Matched Anumana cues: because,Anumana,moderate,yes
IBM_ArgKP,We should adopt atheism,support,we should adopt atheism because you can live your life freely without the worry of being judged by god,Anumana,Matched Anumana cues: because,Anumana,moderate,yes
IBM_ArgKP,We should adopt atheism,oppose,people should be free to follow their own faith and it should not be a government decision.,Shabda,Matched Shabda cues: government,Shabda,moderate,yes
IBM_ArgKP,We should adopt atheism,support,religion causes many wars and much conflict. without religion these conflicts could be avoided.,Anumana,Matched Anumana cues: causes,Anumana,moderate,yes
IBM_ArgKP,We should adopt atheism,oppose,adopting atheism infringes upon people's first amendment right to freedom of religion.,Anumana,No heuristic cue matched; default to Anumana (inferential argumentative span),Anumana,moderate,yes
IBM_ArgKP,Entrapment should be legalized,support,entrapment should be considered as legal as giving huge benefit for safe and secure society.,Anumana,No heuristic cue matched; default to Anumana (inferential argumentative span),Anumana,moderate,yes
IBM_ArgKP,Entrapment should be legalized,oppose,"entrapment is in essence encouraging a crime, and as such is surely indirectly a criminal offence in itself.",Anumana,No heuristic cue matched; default to Anumana (inferential argumentative span),Anumana,moderate,yes
IBM_ArgKP,Entrapment should be legalized,support,entrapment should be legalized because it helps catches criminals and puts them behind bars.,Anumana,Matched Anumana cues: because,Anumana,moderate,yes
IBM_ArgKP,Entrapment should be legalized,oppose,entrapment can make a person do something which in other circumstances they may not have done.,Anumana,No heuristic cue matched; default to Anumana (inferential argumentative span),Anumana,moderate,yes
IBM_ArgKP,Entrapment should be legalized,support,entrapment can be a useful tool in proving that someone is guilty of a crime when traditional methods have failed.,Anumana,No heuristic cue matched; default to Anumana (inferential argumentative span),Anumana,moderate,yes
IBM_ArgKP,Entrapment should be legalized,oppose,"entrapment is unfair and manipulative, they may not ever have committed a crime had they not been manipulated into it",Anumana,No heuristic cue matched; default to Anumana (inferential argumentative span),Anumana,moderate,yes
IBM_ArgKP,Entrapment should be legalized,support,entrapment should be legalized because it is arbitrary to ban this one type of evidence.,Anumana,Matched Anumana cues: because,Pratyaksha,strong,yes
IBM_ArgKP,Entrapment should be legalized,oppose,tricking someone into committing a crime that they wouldn't do otherwise is not right.,Anumana,No heuristic cue matched; default to Anumana (inferential argumentative span),Anumana,moderate,yes
IBM_ArgKP,Entrapment should be legalized,support,entrapment should be legalized as it is a useful tool to catch criminals when other strategies have failed.,Anumana,No heuristic cue matched; default to Anumana (inferential argumentative span),Anumana,moderate,yes
IBM_ArgKP,Entrapment should be legalized,oppose,entrapment is wrong and inducing person to do the crime from state agents is just wrong.,Anumana,No heuristic cue matched; default to Anumana (inferential argumentative span),Anumana,moderate,yes
IBM_ArgKP,Entrapment should be legalized,support,it can help to get certain information out of people. it can be easy to twist their words and catch them in a lie.,Anumana,No heuristic cue matched; default to Anumana (inferential argumentative span),Anumana,moderate,yes
IBM_ArgKP,Entrapment should be legalized,oppose,entrapment convinces people to commit a crime when they normally wouldn't and should not be legal.,Anumana,No heuristic cue matched; default to Anumana (inferential argumentative span),Anumana,moderate,yes
IBM_ArgKP,Entrapment should be legalized,support,entrapment enables law enforcement officers to better remove criminals from the streets,Anumana,No heuristic cue matched; default to Anumana (inferential argumentative span),Anumana,moderate,yes
IBM_ArgKP,Entrapment should be legalized,oppose,it should not be legal because it makes some people commit a crime that they normally would not commit,Anumana,Matched Anumana cues: because,Anumana,moderate,yes
IBM_ArgKP,The use of public defenders should be mandatory,support,this would insure that people have a legal representation regardless of the ability to hire a lawyer.,Anumana,No heuristic cue matched; default to Anumana (inferential argumentative span),Anumana,moderate,yes
IBM_ArgKP,The use of public defenders should be mandatory,oppose,being able to choose your own attorney to help determine your fate is vitally important if you have the means to do so.,Anumana,No heuristic cue matched; default to Anumana (inferential argumentative span),Anumana,moderate,yes
IBM_ArgKP,The use of public defenders should be mandatory,support,it allows the poor who don't have the funds to have legal advice to be able to attain legal advice,Anumana,No heuristic cue matched; default to Anumana (inferential argumentative span),Anumana,moderate,yes
IBM_ArgKP,The use of public defenders should be mandatory,oppose,this takes away freedom of choice in terms of hiring a lawyer that suits your own needs.,Anumana,No heuristic cue matched; default to Anumana (inferential argumentative span),Anumana,moderate,yes
IBM_ArgKP,The use of public defenders should be mandatory,support,the use of public defenders should be mandatory in order to create a more equal playing field for all accused.,Anumana,No heuristic cue matched; default to Anumana (inferential argumentative span),Anumana,moderate,yes
IBM_ArgKP,The use of public defenders should be mandatory,oppose,the government should not spend money on people who can afford their own legal representation.,Shabda,Matched Shabda cues: government,Shabda,moderate,yes
IBM_ArgKP,The use of public defenders should be mandatory,support,if everyone was to use public defenderd everyone would have an equal chance. money couldn't buy yourself out of trouble.,Anumana,No heuristic cue matched; default to Anumana (inferential argumentative span),Anumana,moderate,yes
IBM_ArgKP,The use of public defenders should be mandatory,oppose,public defenders are waste of money and should be rigged off as pointless in every means.,Anumana,No heuristic cue matched; default to Anumana (inferential argumentative span),Anumana,moderate,yes
IBM_ArgKP,The use of public defenders should be mandatory,support,public defenders should be mandatory because it puts everybody on the same playing level,Anumana,Matched Anumana cues: because,Anumana,moderate,yes
IBM_ArgKP,The use of public defenders should be mandatory,oppose,public defenders should not be mandatory for people who already plead guilty to crimes they've committed,Anumana,No heuristic cue matched; default to Anumana (inferential argumentative span),Anumana,moderate,yes
IBM_ArgKP,The use of public defenders should be mandatory,support,"this would ensure everyone, regardless of financial means, has the same level of representation, making it a fairer system.",Anumana,No heuristic cue matched; default to Anumana (inferential argumentative span),Anumana,moderate,yes
IBM_ArgKP,The use of public defenders should be mandatory,oppose,"if people can afford it, they should be able to pick which attorney they want to defend them.",Anumana,No heuristic cue matched; default to Anumana (inferential argumentative span),Anumana,moderate,yes
IBM_ArgKP,The use of public defenders should be mandatory,support,the use of public defenders would lower the rate of incarceration and alleviate overcrowding in prisons.,Anumana,No heuristic cue matched; default to Anumana (inferential argumentative span),Anumana,moderate,yes
IBM_ArgKP,The use of public defenders should be mandatory,oppose,you should prohibit the use of public defenders since they often do not provide good service,Anumana,No heuristic cue matched; default to Anumana (inferential argumentative span),Anumana,moderate,yes
IBM_ArgKP,We should subsidize vocational education,support,subsidizing vocational education will improve economy growth and will make people more successful.,Anumana,No heuristic cue matched; default to Anumana (inferential argumentative span),Anumana,moderate,yes
IBM_ArgKP,We should subsidize vocational education,oppose,"vocational education can be subsidized by private companies, we should not assume that expense",Anumana,No heuristic cue matched; default to Anumana (inferential argumentative span),Anumana,moderate,yes
IBM_ArgKP,We should subsidize vocational education,support,subsidies for vocational education would help solve the problem of skills shortages in many trades,Anumana,No heuristic cue matched; default to Anumana (inferential argumentative span),Anumana,moderate,yes
IBM_ArgKP,We should subsidize vocational education,oppose,vocational education is outdated and keeps training people in industries that keep shutting down,Anumana,No heuristic cue matched; default to Anumana (inferential argumentative span),Anumana,moderate,yes
